user_id,signup_date,city,acquisition_channel,birth_year,email
U00146,2024-06-28,Cologne,Meta Ads,1982,user146@example.com
U01587,2024-03-17,Frankfurt,Organic,1961,user1587@example.com
U00246,2024-03-21,Berlin,Referral,1969,user246@example.com
U01204,02.12.2024,Cologne,Organic,2002,user1204@example.com
U00734,2024-01-16,Frankfurt,Referral,1979,user734@example.com
U00371,2025-07-24,Cologne,Google Ads,1984,user371@example.com
U01459,2024-07-11,Frankfurt,Google Ads,1962,user1459@example.com
U01785,2024-10-18,Cologne,Organic,1985,user1785@example.com
U01249,2024-05-09,Berlin,Organic,1995,user1249@example.com
U00014,2025-10-20,Cologne,Referral,1974,user14@example.com
U00645,2024-08-16,Frankfurt,TikTok Ads,1995,user645@example.com
U01202,2025-03-18,Hamburg,Referral,1990,user1202@example.com
U01396,2025-05-16,Cologne,Referral,1980,user1396@example.com
U01106,06.06.2024,Frankfurt,Referral,1987,user1106@example.com
U01570,2025-07-28,Berlin,TikTok Ads,1996,user1570@example.com
U00296,2024-07-31,Hamburg,Referral,1989,user296@example.com
U00834,2025-09-21,Munich,TikTok Ads,1991,user834@example.com
U01041,03.03.2024,Cologne,Google Ads,1960,user1041@example.com
U01889,2024-09-27,Frankfurt,Meta Ads,1999,user1889@example.com
U01860,06.10.2024,Munich,Referral,1971,user1860@example.com
U00477,2024-03-03,Cologne,Meta Ads,1982,user477@example.com
U00677,2024-05-28,Munich,Referral,1996,user677@example.com
U00624,2024-09-14,Frankfurt,Organic,1994,user624@example.com
U01382,2024-05-11,Berlin,Google Ads,1999,user1382@example.com
U01428,2025-09-17,Berlin,Meta Ads,1995,user1428@example.com
U01812,2025-10-03,Hamburg,Organic,1968,user1812@example.com
U00635,2025-10-22,Munich,TikTok Ads,1976,user635@example.com
U00926,2025-08-16,Berlin,Organic,1962,user926@example.com
U01356,2024-11-16,Cologne,TikTok Ads,1994,user1356@example.com
U00441,2024-10-20,Frankfurt,Google Ads,1990,user441@example.com
U00812,2024-02-10,Munich,Referral,1991,user812@example.com
U00274,2024-09-30,Frankfurt,TikTok Ads,1967,user274@example.com
U01566,11.02.2025,Munich,Referral,1969,user1566@example.com
U01443,23.10.2024,Munich,Organic,1994,user1443@example.com
U00883,2024-10-02,Berlin,TikTok Ads,1992,user883@example.com
U01006,2024-08-11,Cologne,TikTok Ads,1972,user1006@example.com
U01911,2025-02-20,Frankfurt,TikTok Ads,1989,user1911@example.com
U01462,2024-09-11,Berlin,Google Ads,1975,user1462@example.com
U00057,2024-07-23,Munich,Meta Ads,1987,user57@example.com
U01491,2025-02-05,Berlin,Organic,2005,user1491@example.com
U00517,2025-09-30,Cologne,TikTok Ads,1984,user517@example.com
U01167,2025-09-01,Cologne,Meta Ads,1977,user1167@example.com
U00566,2025-11-16,Berlin,Referral,1963,user566@example.com
U01473,2024-06-01,Frankfurt,Google Ads,1967,user1473@example.com
U00134,2025-08-16,Frankfurt,Referral,1989,user134@example.com
U00726,2024-01-09,Berlin,Organic,1989,user726@example.com
U01397,2025-09-14,Frankfurt,Meta Ads,1961,user1397@example.com
U00131,2024-10-06,Cologne,Meta Ads,1988,user131@example.com
U00303,2025-10-28,Berlin,TikTok Ads,1976,user303@example.com
U01447,2025-05-30,Hamburg,Referral,1991,user1447@example.com
U00977,2024-06-13,Munich,Meta Ads,1976,user977@example.com
U00712,2025-04-19,Hamburg,Organic,1967,user712@example.com
U00118,2025-03-25,Hamburg,TikTok Ads,2002,user118@example.com
U01332,2024-06-23,Munich,TikTok Ads,1969,user1332@example.com
U01145,2024-02-17,Cologne,TikTok Ads,1993,user1145@example.com
U00919,2025-07-01,Hamburg,Meta Ads,1979,user919@example.com
U01922,2025-02-22,Berlin,Meta Ads,1966,user1922@example.com
U00046,2025-10-31,Berlin,Meta Ads,2000,user46@example.com
U00351,2024-05-20,Munich,TikTok Ads,1972,user351@example.com
U00133,2025-02-28,Hamburg,TikTok Ads,1990,
U00894,2024-08-29,Berlin,Meta Ads,1991,user894@example.com
U01211,2024-01-08,Cologne,TikTok Ads,1998,user1211@example.com
U01954,2024-03-27,Hamburg,Referral,1982,
U01941,2025-08-11,Munich,Referral,1997,
U01268,2024-11-29,Munich,Referral,1994,user1268@example.com
U00943,2024-06-29,Munich,Organic,1959,user943@example.com
U00109,2025-05-04,Berlin,Meta Ads,1962,user109@example.com
U01714,2025-04-11,Frankfurt,Referral,1965,user1714@example.com
U01177,2025-08-26,Frankfurt,Google Ads,1977,user1177@example.com
U00552,2024-02-08,Hamburg,TikTok Ads,2004,
U00953,2025-03-20,Berlin,Organic,1995,user953@example.com
U00459,2024-01-02,Berlin,Meta Ads,1982,user459@example.com
U01682,2024-09-30,Frankfurt,TikTok Ads,1992,user1682@example.com
U01135,2025-08-13,Frankfurt,Google Ads,1962,user1135@example.com
U01321,2025-10-18,Berlin,Organic,1962,user1321@example.com
U01438,2025-10-06,Munich,Meta Ads,1965,user1438@example.com
U01470,2025-09-11,Frankfurt,Meta Ads,1985,user1470@example.com
U01981,2025-07-06,Munich,TikTok Ads,1991,user1981@example.com
U01475,2025-01-29,Frankfurt,TikTok Ads,1989,user1475@example.com
U01966,2024-05-08,Berlin,Google Ads,1966,user1966@example.com
U01238,2024-02-13,Frankfurt,TikTok Ads,1958,user1238@example.com
U01693,2025-04-23,Hamburg,Google Ads,1973,
U01654,2024-06-27,Berlin,Google Ads,1982,user1654@example.com
U00215,2025-09-01,Hamburg,Meta Ads,1963,user215@example.com
U00643,2025-06-03,Munich,Google Ads,1995,user643@example.com
U01097,2024-10-16,Hamburg,TikTok Ads,1974,user1097@example.com
U00975,2025-08-03,Frankfurt,Referral,1977,user975@example.com
U01451,2024-03-26,Cologne,Referral,1993,user1451@example.com
U01040,2024-09-26,Hamburg,Referral,1982,user1040@example.com
U01607,2025-05-30,Hamburg,Organic,1967,user1607@example.com
U00198,2025-08-12,Berlin,Organic,1983,user198@example.com
U00264,2025-06-14,Munich,Referral,1968,user264@example.com
U01186,2024-01-20,Cologne,Organic,1971,user1186@example.com
U01921,2025-04-05,Frankfurt,Google Ads,1994,user1921@example.com
U01630,2025-06-08,Hamburg,Google Ads,1997,user1630@example.com
U00506,2024-03-24,Frankfurt,Referral,1965,user506@example.com
U01439,2025-04-01,Hamburg,Organic,1962,user1439@example.com
U01695,2025-01-05,Cologne,Google Ads,1974,user1695@example.com
U01762,21.01.2024,Cologne,Organic,1992,user1762@example.com
U00659,2024-07-03,Berlin,Referral,1983,user659@example.com
U00276,2024-06-12,Frankfurt,Google Ads,1990,user276@example.com
U01420,2024-07-13,Berlin,Meta Ads,1966,user1420@example.com
U00158,2025-07-24,Frankfurt,Referral,1983,user158@example.com
U00732,2024-07-11,Munich,Google Ads,1967,user732@example.com
U01107,2025-08-31,Frankfurt,Referral,1979,user1107@example.com
U00656,2024-12-04,Cologne,Meta Ads,1988,user656@example.com
U00481,2025-04-28,Berlin,Meta Ads,1995,user481@example.com
U00747,2025-03-24,Munich,TikTok Ads,1992,user747@example.com
U00759,2024-08-09,Frankfurt,Meta Ads,1964,user759@example.com
U00884,2025-05-09,Berlin,Meta Ads,1965,user884@example.com
U01905,2024-10-11,Munich,TikTok Ads,1970,user1905@example.com
U01642,2025-05-02,Frankfurt,Referral,1976,user1642@example.com
U01646,2025-04-24,Hamburg,TikTok Ads,1987,user1646@example.com
U00746,2024-01-22,Berlin,Organic,1980,user746@example.com
U01632,2024-02-25,Hamburg,TikTok Ads,1975,user1632@example.com
U01448,2025-07-19,Berlin,Meta Ads,1972,user1448@example.com
U00536,2025-07-28,Frankfurt,Google Ads,1996,user536@example.com
U01530,2025-01-14,Berlin,Organic,1959,user1530@example.com
U00793,2025-05-16,Hamburg,Referral,1968,user793@example.com
U01820,2025-06-09,Berlin,TikTok Ads,1974,user1820@example.com
U01179,2025-08-02,Cologne,Meta Ads,1979,user1179@example.com
U01285,2024-02-15,Frankfurt,Organic,1962,user1285@example.com
U00819,2025-09-18,Munich,Referral,1982,user819@example.com
U01190,2024-04-01,Hamburg,Meta Ads,1984,user1190@example.com
U01063,2025-01-07,Munich,Meta Ads,1963,user1063@example.com
U01737,2025-05-20,Berlin,Referral,1966,user1737@example.com
U01952,2024-04-24,Frankfurt,Google Ads,1959,user1952@example.com
U01371,2024-04-08,Cologne,Referral,1988,user1371@example.com
U00394,27.04.2024,Munich,Meta Ads,1979,user394@example.com
U01164,2025-06-01,Cologne,Referral,1961,user1164@example.com
U01129,2024-03-29,Berlin,Meta Ads,1987,user1129@example.com
U01140,2025-09-28,Munich,Meta Ads,2002,user1140@example.com
U00849,2024-07-29,Berlin,Google Ads,1987,user849@example.com
U00899,2024-09-25,Frankfurt,Organic,1985,user899@example.com
U01717,2024-09-07,Cologne,Referral,1984,user1717@example.com
U00990,2025-03-29,Frankfurt,Meta Ads,2004,user990@example.com
U01254,2025-01-21,Berlin,Referral,1981,user1254@example.com
U01757,2025-02-09,Hamburg,Referral,1972,user1757@example.com
U00043,2025-04-13,Cologne,TikTok Ads,2006,
U00500,2024-12-16,Berlin,Referral,1982,user500@example.com
U00608,2024-06-30,Cologne,Google Ads,1962,user608@example.com
U00026,2025-02-12,Frankfurt,Google Ads,1999,user26@example.com
U00298,24.10.2024,Hamburg,Organic,2003,user298@example.com
U00443,2024-07-27,Berlin,Referral,1967,user443@example.com
U01663,2025-08-05,Munich,Google Ads,1991,user1663@example.com
U01327,2024-03-23,Frankfurt,Referral,1970,user1327@example.com
U00902,2024-09-18,Munich,TikTok Ads,1983,user902@example.com
U00463,2025-08-04,Hamburg,Referral,2000,user463@example.com
U01793,2025-04-30,Cologne,Meta Ads,1991,user1793@example.com
U00503,2025-07-07,Frankfurt,TikTok Ads,1976,user503@example.com
U00449,2025-05-23,Munich,Referral,1981,user449@example.com
U01424,2024-01-14,Frankfurt,TikTok Ads,1973,user1424@example.com
U01707,2024-10-28,Munich,TikTok Ads,1968,user1707@example.com
U00460,2025-06-26,Munich,Referral,1984,user460@example.com
U01013,2025-11-06,Berlin,Google Ads,1961,user1013@example.com
U00054,2024-12-28,Munich,Meta Ads,1984,user54@example.com
U00561,07.10.2025,Hamburg,TikTok Ads,1984,user561@example.com
U01368,2025-04-13,Hamburg,Meta Ads,1994,user1368@example.com
U00318,2025-06-01,Cologne,Organic,1992,user318@example.com
U01123,2024-07-08,Frankfurt,TikTok Ads,1996,user1123@example.com
U00504,2025-07-16,Berlin,Referral,1967,
U00084,2024-05-18,Munich,Organic,1969,user84@example.com
U01692,2025-04-19,Munich,Organic,2004,user1692@example.com
U00907,2024-05-02,Cologne,Meta Ads,1996,user907@example.com
U00461,05.04.2024,Hamburg,Organic,1972,user461@example.com
U00664,2024-06-02,Berlin,TikTok Ads,1969,user664@example.com
U00169,2024-07-29,Munich,Referral,2006,user169@example.com
U01168,2025-01-21,Munich,Referral,1973,user1168@example.com
U01257,26.01.2025,Hamburg,Google Ads,1986,user1257@example.com
U00602,2025-11-30,Cologne,Google Ads,1961,user602@example.com
U01636,2025-10-05,Munich,Google Ads,1958,user1636@example.com
U01818,2025-07-04,Hamburg,Meta Ads,2002,user1818@example.com
U01795,2025-05-16,Frankfurt,Referral,1974,user1795@example.com
U01669,2024-08-29,Berlin,Referral,1994,user1669@example.com
U01508,2025-01-07,Hamburg,Organic,1962,user1508@example.com
U01731,2024-10-18,Munich,Referral,1976,user1731@example.com
U00213,2024-12-03,Cologne,Meta Ads,2001,user213@example.com
U00789,2025-04-21,Hamburg,Google Ads,1958,user789@example.com
U01887,2025-03-14,Cologne,Google Ads,1964,user1887@example.com
U00273,2024-05-13,Frankfurt,Google Ads,1990,user273@example.com
U00813,2025-03-26,Munich,Organic,1977,user813@example.com
U00725,11.01.2024,Frankfurt,TikTok Ads,2006,user725@example.com
U01092,2024-08-28,Cologne,Google Ads,1980,user1092@example.com
U00697,2025-02-11,Frankfurt,Organic,1994,user697@example.com
U01467,2024-01-25,Munich,Organic,1982,user1467@example.com
U00299,2024-08-07,Hamburg,Meta Ads,1992,user299@example.com
U00540,2025-03-04,Cologne,Meta Ads,2005,user540@example.com
U01746,2025-11-03,Frankfurt,Organic,1977,user1746@example.com
U00829,2024-11-02,Cologne,Google Ads,1982,user829@example.com
U01359,2024-05-28,Frankfurt,Meta Ads,1976,user1359@example.com
U01796,01.07.2024,Hamburg,Organic,1981,user1796@example.com
U01874,2025-04-05,Hamburg,Organic,1969,
U01225,2024-11-04,Cologne,Google Ads,1985,user1225@example.com
U01458,2024-07-03,Frankfurt,TikTok Ads,1959,user1458@example.com
U01959,2025-02-17,Berlin,Referral,1974,
U00192,2025-03-28,Frankfurt,Google Ads,1971,user192@example.com
U00407,2024-06-20,Berlin,Referral,1959,user407@example.com
U00156,2025-01-09,Frankfurt,Referral,1975,user156@example.com
U01425,2024-01-09,Frankfurt,Meta Ads,1976,user1425@example.com
U01267,2024-12-13,Cologne,Referral,1985,user1267@example.com
U00816,2025-02-06,Munich,Organic,1986,user816@example.com
U00365,20.12.2024,Cologne,TikTok Ads,1985,user365@example.com
U01970,09.10.2025,Berlin,Meta Ads,1970,
U01147,2024-04-18,Cologne,Google Ads,1997,user1147@example.com
U01951,2025-03-01,Hamburg,TikTok Ads,1963,user1951@example.com
U00607,2025-07-13,Hamburg,Organic,1970,user607@example.com
U01148,2025-06-03,Hamburg,Meta Ads,1998,user1148@example.com
U01316,2025-01-25,Cologne,TikTok Ads,1963,user1316@example.com
U01435,2024-04-24,Munich,Referral,1958,user1435@example.com
U01037,2025-11-06,Frankfurt,Meta Ads,1977,user1037@example.com
U01862,2024-08-14,Frankfurt,TikTok Ads,1976,user1862@example.com
U00636,2025-05-13,Berlin,Referral,1980,user636@example.com
U01192,2024-09-21,Cologne,TikTok Ads,1965,user1192@example.com
U00389,18.04.2024,Cologne,TikTok Ads,1974,user389@example.com
U00229,2024-01-29,Munich,Meta Ads,1964,user229@example.com
U00033,2025-03-08,Frankfurt,TikTok Ads,1987,user33@example.com
U00662,2024-06-20,Berlin,Meta Ads,1979,user662@example.com
U00346,2025-07-20,Munich,Referral,1995,user346@example.com
U00327,2025-06-28,Hamburg,Meta Ads,1972,user327@example.com
U01546,2024-06-11,Berlin,TikTok Ads,1971,
U00741,2024-04-25,Hamburg,TikTok Ads,1985,user741@example.com
U01835,2024-05-11,Hamburg,Organic,1966,user1835@example.com
U00897,2025-10-19,Frankfurt,Referral,1965,user897@example.com
U01651,2024-05-12,Cologne,Organic,1995,user1651@example.com
U00691,2024-10-21,Cologne,Meta Ads,2001,user691@example.com
U00719,2025-09-24,Munich,Meta Ads,1999,user719@example.com
U00995,2024-11-07,Berlin,Meta Ads,2005,
U01449,2024-10-11,Munich,Meta Ads,1975,user1449@example.com
U01754,2025-09-20,Berlin,Organic,1966,
U00543,2024-04-09,Munich,Referral,2005,user543@example.com
U00415,2025-08-09,Berlin,Meta Ads,1990,user415@example.com
U00784,2024-02-25,Hamburg,Google Ads,1997,user784@example.com
U01550,2024-09-23,Berlin,TikTok Ads,1975,user1550@example.com
U00382,2025-07-12,Munich,Organic,1993,user382@example.com
U01958,2025-11-15,Munich,Referral,1965,
U01019,2025-05-31,Frankfurt,Google Ads,1988,user1019@example.com
U01274,2025-01-12,Frankfurt,Meta Ads,1968,user1274@example.com
U00641,2025-05-13,Hamburg,Meta Ads,1969,user641@example.com
U00832,2025-05-10,Hamburg,Organic,1996,user832@example.com
U01310,2025-05-18,Munich,Meta Ads,1970,user1310@example.com
U00186,2025-03-15,Berlin,TikTok Ads,1997,user186@example.com
U01479,05.01.2025,Munich,Google Ads,1959,user1479@example.com
U01873,2025-05-29,Frankfurt,Referral,1983,user1873@example.com
U00208,2025-08-31,Berlin,Organic,1987,user208@example.com
U00627,2025-01-01,Cologne,Google Ads,1964,user627@example.com
U01698,2024-08-11,Cologne,TikTok Ads,1995,user1698@example.com
U00649,2024-02-13,Frankfurt,Organic,1991,user649@example.com
U00467,2025-04-19,Hamburg,TikTok Ads,1965,user467@example.com
U01713,2024-10-27,Hamburg,Meta Ads,1979,user1713@example.com
U01649,2025-11-05,Frankfurt,Organic,1983,user1649@example.com
U01516,2024-07-23,Frankfurt,Meta Ads,1962,user1516@example.com
U01103,2024-10-06,Berlin,TikTok Ads,2000,user1103@example.com
U01263,2025-02-11,Cologne,TikTok Ads,2004,user1263@example.com
U00721,2025-11-10,Cologne,Referral,1978,user721@example.com
U00684,2025-07-16,Hamburg,Meta Ads,1993,user684@example.com
U00183,2025-11-12,Hamburg,TikTok Ads,1985,user183@example.com
U01755,2024-04-02,Cologne,Google Ads,1979,user1755@example.com
U01024,2024-10-24,Frankfurt,Referral,1985,user1024@example.com
U01730,2024-08-03,Berlin,Referral,1975,user1730@example.com
U00353,17.01.2024,Hamburg,TikTok Ads,1993,
U01671,2024-05-12,Munich,Referral,1960,user1671@example.com
U01600,2024-08-13,Munich,Referral,2002,user1600@example.com
U00714,2024-08-21,Frankfurt,Referral,1999,user714@example.com
U01543,2024-02-22,Frankfurt,Meta Ads,1994,user1543@example.com
U00822,2024-01-04,Frankfurt,TikTok Ads,1974,user822@example.com
U01517,2025-05-02,Frankfurt,Meta Ads,1987,user1517@example.com
U00660,2024-03-28,Munich,Meta Ads,1996,user660@example.com
U01328,2024-11-05,Hamburg,Organic,1992,user1328@example.com
U01121,2024-03-26,Frankfurt,Organic,2003,user1121@example.com
U01769,2024-04-07,Munich,Google Ads,1971,user1769@example.com
U01579,17.08.2024,Frankfurt,Meta Ads,1958,user1579@example.com
U01144,2025-09-24,Hamburg,Referral,1993,user1144@example.com
U00429,2024-05-15,Berlin,Google Ads,1972,user429@example.com
U00329,2024-07-30,Berlin,Meta Ads,1996,user329@example.com
U01626,2025-10-05,Frankfurt,Google Ads,1969,user1626@example.com
U01575,16.02.2025,Berlin,Google Ads,1992,user1575@example.com
U00539,2025-11-07,Hamburg,Referral,1966,user539@example.com
U01301,2024-12-06,Frankfurt,Google Ads,2006,user1301@example.com
U01432,2024-10-02,Berlin,Meta Ads,1980,user1432@example.com
U00939,2025-07-06,Hamburg,Google Ads,1987,user939@example.com
U00665,2025-05-30,Cologne,TikTok Ads,1963,user665@example.com
U00098,2024-01-30,Hamburg,Referral,1978,user98@example.com
U01606,22.04.2024,Munich,TikTok Ads,1959,user1606@example.com
U00914,2025-08-08,Berlin,Google Ads,1986,user914@example.com
U00567,2025-10-21,Munich,Google Ads,1976,user567@example.com
U00510,2025-02-27,Frankfurt,TikTok Ads,1995,user510@example.com
U01978,2025-03-22,Munich,Organic,1963,user1978@example.com
U01994,2025-01-06,Frankfurt,Organic,2000,user1994@example.com
U00722,2025-07-15,Frankfurt,TikTok Ads,2002,user722@example.com
U00705,2024-01-10,Cologne,TikTok Ads,1989,user705@example.com
U01399,2025-05-03,Munich,Meta Ads,1974,user1399@example.com
U01677,2025-07-03,Berlin,Google Ads,1958,user1677@example.com
U00735,2025-04-19,Munich,Google Ads,1960,user735@example.com
U00520,29.04.2025,Frankfurt,Google Ads,1975,user520@example.com
U01825,2025-08-30,Munich,Referral,1985,user1825@example.com
U01740,2025-03-19,Cologne,Google Ads,2003,user1740@example.com
U00936,2025-04-06,Munich,Organic,1969,user936@example.com
U01494,2024-01-29,Cologne,Google Ads,1968,user1494@example.com
U00059,2025-10-18,Berlin,Google Ads,2001,user59@example.com
U01643,2025-11-14,Frankfurt,Organic,1982,user1643@example.com
U00845,2024-02-02,Frankfurt,Referral,1963,user845@example.com
U01886,2025-02-11,Cologne,Organic,2004,user1886@example.com
U00599,2024-12-26,Frankfurt,TikTok Ads,1995,user599@example.com
U00203,2024-04-15,Berlin,Meta Ads,1970,user203@example.com
U00674,2024-11-10,Berlin,Meta Ads,2003,user674@example.com
U01938,2025-08-10,Berlin,Organic,1997,user1938@example.com
U01292,2024-11-11,Munich,Meta Ads,1996,user1292@example.com
